,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Device Information,Network Segment,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Source Network,Destination Network,Source IP Continent,Source IP Country,Destination IP Continent,Destination IP Country
927,2022-12-09 13:38:44,80.136.64.208,39.11.11.112,50656,54536,UDP,516,Data,FTP,Unde quibusdam nihil sunt cum eos minus. Soluta magnam exercitationem culpa iste culpa veniam soluta.,,24.96,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/58.0.835.0 Safari/533.0",Segment C,128.40.121.1,,,Firewall,80.128.0.0/12,39.8.0.0/13,Europe,Germany,Asia,Taiwan
928,2022-12-09 15:45:32,76.155.213.64,90.234.178.167,18252,38527,UDP,1353,Data,FTP,Quidem alias dolor voluptatibus nemo. Quae id quo neque tempore fuga nemo a. Accusamus necessitatibus aspernatur fugit incidunt.,,12.98,,Malware,Known Pattern A,Logged,Low,Opera/8.71.(Windows NT 6.2; oc-FR) Presto/2.9.184 Version/11.00,Segment C,,Log Data,,Firewall,,90.224.0.0/12,,,Europe,Sweden
929,2022-12-09 17:22:24,37.62.66.40,165.54.203.188,42939,39861,UDP,500,Control,HTTP,Architecto iure omnis iste praesentium dolorum dolores. Nesciunt error ipsa accusamus expedita amet minima. Consectetur iste voluptatem tempore sapiente amet itaque.,IoC Detected,11.2,,Intrusion,Known Pattern A,Logged,Low,Mozilla/5.0 (Windows 95; kw-GB; rv:1.9.1.20) Gecko/8151-12-28 18:00:34 Firefox/5.0,Segment B,,,Alert Data,Server,37.62.0.0/16,165.52.0.0/14,Europe,Belgium,Africa,South Africa
930,2022-12-10 04:40:26,111.17.164.167,56.73.48.143,31742,36116,TCP,361,Data,DNS,"Temporibus excepturi exercitationem iure cumque enim modi. Ea magni ipsa.
Laboriosam fuga esse voluptatum ad accusantium autem. Id illum autem quidem eveniet.",,87.48,,Malware,Known Pattern B,Logged,Medium,"Mozilla/5.0 (Windows 95) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/22.0.857.0 Safari/534.1",Segment A,,Log Data,,Server,111.0.0.0/10,,Asia,China,,
931,2022-12-10 04:49:33,91.47.68.248,169.164.125.250,36666,29862,UDP,435,Control,HTTP,"Architecto quaerat tempora.
Non quia id nostrum. In provident minima quia aperiam alias distinctio. Illo dignissimos ex voluptas. Iste consequatur nulla vero quibusdam aperiam facilis.",,47.69,Alert Triggered,Malware,Known Pattern A,Ignored,High,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/60.0.832.0 Safari/534.0",Segment B,,Log Data,Alert Data,Server,91.0.0.0/10,,Europe,Germany,,
932,2022-12-10 16:05:58,155.158.25.237,184.46.189.110,34514,11102,ICMP,1271,Control,DNS,Distinctio placeat magni ad tempore illo unde. Aspernatur quod aut doloribus explicabo.,,15.09,,Intrusion,Known Pattern A,Blocked,Low,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),Segment A,,,Alert Data,Server,155.158.0.0/16,,Europe,Poland,,
933,2022-12-11 10:05:49,60.141.91.212,142.108.209.166,55093,45008,ICMP,448,Control,HTTP,Consequatur quasi provident. Magnam id temporibus iste voluptate possimus. Maxime deserunt hic voluptatem quas dolore dolorum.,IoC Detected,3.11,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Opera/9.47.(X11; Linux i686; sw-TZ) Presto/2.9.183 Version/12.00,Segment C,103.78.102.18,,,Server,60.128.0.0/11,,Asia,Japan,,
934,2022-12-11 14:47:57,153.214.48.43,30.177.14.126,56873,50006,ICMP,1040,Data,DNS,"Hic ducimus dolorum maiores magni ab.
Repudiandae amet alias rem voluptates sed. Eaque est inventore libero corporis ratione eveniet.",IoC Detected,50.04,,DDoS,Known Pattern A,Blocked,Low,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.24.5 (KHTML, like Gecko) Version/4.1 Safari/534.24.5",Segment C,198.242.39.91,,Alert Data,Firewall,153.192.0.0/11,,Asia,Japan,,
935,2022-12-11 17:29:25,82.18.230.77,176.88.78.129,39498,23190,UDP,1144,Data,FTP,Exercitationem non vitae eum hic hic repellat. Ipsum illum ab explicabo corporis. Sed molestiae hic incidunt nostrum nobis possimus.,,54.54,Alert Triggered,Malware,Known Pattern A,Logged,Low,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.5o3969.0 Mobile/44K224 Safari/533.0",Segment C,65.184.209.220,Log Data,Alert Data,Server,82.16.0.0/12,176.88.0.0/14,Europe,United Kingdom,Asia,Turkey
936,2022-12-12 19:26:04,85.62.52.229,122.217.255.250,35606,38732,ICMP,1058,Data,FTP,Odio libero repellendus officiis reprehenderit distinctio. Corporis laboriosam laudantium reprehenderit nihil aspernatur minus.,,81.04,,Intrusion,Known Pattern A,Ignored,Medium,Mozilla/5.0 (Windows CE; li-BE; rv:1.9.0.20) Gecko/6264-10-06 11:01:15 Firefox/11.0,Segment A,188.255.29.243,Log Data,Alert Data,Server,85.48.0.0/12,122.208.0.0/12,Europe,Spain,Asia,Japan
937,2022-12-13 10:37:22,54.107.73.248,133.66.225.231,50373,26100,ICMP,1337,Data,HTTP,Nobis libero commodi magni minus et sunt. Autem aliquam necessitatibus possimus velit. Sint ullam nostrum voluptate officia.,IoC Detected,70.45,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/45.0.841.0 Safari/531.2",Segment B,147.90.207.147,Log Data,Alert Data,Firewall,,133.0.0.0/8,,,Asia,Japan
938,2022-12-13 14:47:14,206.245.185.241,105.170.216.58,1265,34326,ICMP,179,Data,HTTP,"Rerum sint tempore excepturi reiciendis soluta dolore.
Quaerat aliquid minima autem voluptates veniam. Tenetur maiores possimus alias magni.",IoC Detected,96.93,,Intrusion,Known Pattern A,Blocked,Medium,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1),Segment B,,Log Data,,Server,,105.168.0.0/13,,,Africa,Angola
939,2022-12-13 16:46:44,119.223.47.11,135.189.107.37,26787,40761,UDP,636,Data,FTP,"Quas consequuntur quasi molestiae excepturi delectus possimus.
Illum animi occaecati quod. Esse quaerat quia nisi sequi.
Fugiat beatae laudantium repudiandae ea.",IoC Detected,85.26,,DDoS,Known Pattern A,Ignored,High,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/63.0.849.0 Safari/535.0",Segment A,105.136.7.81,Log Data,Alert Data,Firewall,119.192.0.0/11,,Asia,Republic of Korea,,
940,2022-12-14 08:31:02,7.223.245.104,85.38.123.195,8764,46530,ICMP,150,Data,FTP,Consectetur minima nostrum nemo necessitatibus voluptate non. Reiciendis impedit ullam. Odio nemo voluptatem facere natus nulla.,,78.31,Alert Triggered,DDoS,Known Pattern A,Blocked,High,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_3 rv:5.0; mt-MT) AppleWebKit/535.41.4 (KHTML, like Gecko) Version/4.0 Safari/535.41.4",Segment C,137.114.37.3,,,Server,,85.38.0.0/15,,,Europe,Italy
941,2022-12-14 09:00:57,63.139.55.122,193.77.231.231,16619,27835,UDP,1374,Control,FTP,"Sapiente est praesentium illum deserunt nisi. Nobis esse fugiat quia.
Exercitationem doloribus sunt a exercitationem cupiditate. Iure eligendi ea eaque officiis nesciunt aliquid.",IoC Detected,49.74,,DDoS,Known Pattern B,Ignored,Low,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0 rv:5.0; it-CH) AppleWebKit/534.38.5 (KHTML, like Gecko) Version/5.1 Safari/534.38.5",Segment C,,,Alert Data,Firewall,,193.77.0.0/16,,,Europe,Slovenia
942,2022-12-14 10:24:39,186.81.168.66,183.23.83.131,26186,37985,ICMP,76,Control,DNS,"Eius numquam dolor. Vel necessitatibus necessitatibus odio asperiores.
Sunt animi excepturi assumenda quas. Aliquid impedit soluta sapiente. Numquam minima saepe aspernatur eum laboriosam.",IoC Detected,78.45,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Opera/8.82.(X11; Linux x86_64; ff-SN) Presto/2.9.172 Version/10.00,Segment B,,Log Data,Alert Data,Server,186.80.0.0/13,183.0.0.0/10,South America,Colombia,Asia,China
943,2022-12-15 14:52:38,58.175.89.162,161.214.248.0,7691,37415,UDP,1049,Data,DNS,A esse laboriosam voluptatum deleniti vero recusandae repellat. Porro esse possimus quae exercitationem temporibus. Eum saepe suscipit deserunt distinctio magnam.,IoC Detected,35.1,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.1),Segment A,,,Alert Data,Firewall,58.160.0.0/12,,Oceania,Australia,,
944,2022-12-15 21:37:13,47.71.105.166,157.146.53.80,32914,58319,TCP,1064,Control,HTTP,"Consequatur natus voluptas eum facilis accusantium omnis. Deleniti ab itaque excepturi magni voluptatibus ab sed.
Modi recusandae aut. Eveniet porro vitae molestias.",,36.28,,Malware,Known Pattern B,Blocked,High,Opera/8.68.(Windows 98; Win 9x 4.90; mi-NZ) Presto/2.9.163 Version/10.00,Segment A,117.143.111.227,Log Data,,Server,47.64.0.0/13,,Europe,Germany,,
945,2022-12-16 12:42:38,90.83.38.40,27.138.154.147,3486,6440,TCP,498,Data,DNS,Soluta molestiae praesentium quis optio pariatur. Totam voluptas neque quibusdam optio delectus dolores maxime.,,59.88,,Malware,Known Pattern A,Logged,Low,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),Segment B,,Log Data,Alert Data,Firewall,90.82.0.0/15,27.136.0.0/13,Europe,France,Asia,Japan
946,2022-12-17 19:35:51,212.180.42.83,1.229.201.9,56477,63155,ICMP,402,Control,DNS,Exercitationem laborum nulla magnam cupiditate repellat. At nostrum cupiditate minima fugit.,IoC Detected,9.94,,DDoS,Known Pattern A,Ignored,High,Opera/9.48.(X11; Linux i686; gv-GB) Presto/2.9.160 Version/12.00,Segment C,,,Alert Data,Server,212.180.0.0/18,1.224.0.0/11,Europe,France,Asia,Republic of Korea
947,2022-12-18 03:43:19,220.84.129.101,54.121.189.29,48806,52016,UDP,840,Control,FTP,Illum corporis nostrum molestias fugit delectus. Alias ea laboriosam alias aliquid voluptates nihil doloremque.,,38.2,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),Segment B,,,,Firewall,220.64.0.0/11,,Asia,Republic of Korea,,
948,2022-12-18 11:04:40,216.36.251.242,110.190.217.52,2492,25349,UDP,554,Control,FTP,Itaque veritatis tempora vero dolor. Cumque iste et delectus tempora veniam veritatis neque. Magni rerum fugiat nisi.,,26.91,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ak-GH) AppleWebKit/532.1.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.1.6",Segment B,129.18.198.196,Log Data,Alert Data,Server,,110.176.0.0/12,,,Asia,China
949,2022-12-18 23:59:48,113.192.174.144,25.144.184.163,23601,44805,TCP,417,Data,DNS,"Doloribus recusandae sint commodi magni laboriosam. Quia perferendis sequi cum est odio consequatur.
Ipsa velit assumenda laborum a. Saepe soluta hic quisquam voluptas vero. Provident aut deserunt.",,68.44,,Malware,Known Pattern B,Logged,High,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/35.0.867.0 Mobile/72H192 Safari/534.2",Segment B,110.108.249.33,,,Server,113.192.128.0/17,25.0.0.0/8,Asia,Japan,Europe,United Kingdom
950,2022-12-19 01:07:35,118.253.192.87,203.92.99.151,53126,2603,TCP,972,Data,FTP,"Explicabo numquam id ducimus autem corrupti. Natus explicabo laborum delectus.
Architecto fugiat modi impedit sed. Esse voluptatibus culpa ipsum.",,10.93,Alert Triggered,DDoS,Known Pattern A,Blocked,High,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.34.6 (KHTML, like Gecko) Version/4.1 Safari/532.34.6",Segment A,,Log Data,Alert Data,Server,118.248.0.0/13,203.92.64.0/18,Asia,China,Asia,Singapore
951,2022-12-19 02:06:09,104.7.1.63,2.51.201.227,36068,8954,ICMP,537,Data,HTTP,"Nesciunt alias assumenda sapiente illo pariatur. Ea deserunt sapiente illum suscipit.
Culpa assumenda quam sequi quos quis. Molestias nam aliquid quaerat cumque excepturi.",,89.02,Alert Triggered,DDoS,Known Pattern A,Blocked,High,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/21.0.804.0 Safari/535.1",Segment C,,Log Data,Alert Data,Server,,2.48.0.0/14,,,Asia,United Arab Emirates
952,2022-12-19 09:02:40,136.197.122.133,77.25.26.112,54996,7292,ICMP,231,Control,DNS,Dolores non molestiae minus fugit nostrum culpa. Voluptates porro voluptatum quo eaque accusamus nobis. Doloribus occaecati doloremque repellat repellat illo.,IoC Detected,96.12,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pap-AN) AppleWebKit/531.40.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.40.1",Segment C,,,Alert Data,Server,,77.24.0.0/15,,,Europe,Germany
953,2022-12-19 09:27:00,221.221.134.171,206.95.20.253,24373,57087,ICMP,603,Data,FTP,"Accusantium cumque necessitatibus repellendus ut. Nulla fugit ad qui. Voluptatem iusto nemo.
Molestias facilis provident corporis soluta. Excepturi incidunt esse sequi repellendus consectetur.",,89.48,Alert Triggered,Malware,Known Pattern A,Ignored,High,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/48.0.847.0 Safari/536.0",Segment A,,Log Data,Alert Data,Server,221.208.0.0/12,,Asia,China,,
954,2022-12-20 06:00:35,77.141.248.23,116.125.106.169,63627,21588,TCP,696,Data,HTTP,Laudantium officiis animi quasi. Aliquid aspernatur earum eum laboriosam iste nam. Cum expedita eligendi labore.,IoC Detected,51.98,,DDoS,Known Pattern B,Ignored,Low,Mozilla/5.0 (Windows NT 4.0; sr-RS; rv:1.9.1.20) Gecko/5092-02-01 14:02:50 Firefox/3.6.8,Segment A,64.20.209.140,,,Server,77.128.0.0/11,116.120.0.0/13,Europe,France,Asia,Republic of Korea
955,2022-12-20 06:27:13,99.224.119.206,203.205.144.148,5506,16087,TCP,1288,Data,HTTP,"Blanditiis assumenda minus esse quas nulla amet. Enim debitis cum deserunt natus. Esse dolores itaque porro maiores.
Incidunt quasi corporis officia. Laborum explicabo ab occaecati cum officia.",,75.9,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Mozilla/5.0 (Windows NT 5.0; eo-US; rv:1.9.2.20) Gecko/3986-10-22 11:00:28 Firefox/4.0,Segment A,,Log Data,Alert Data,Firewall,,203.205.128.0/17,,,Asia,China
956,2022-12-20 14:31:54,164.96.136.112,216.100.29.62,52342,23280,UDP,1091,Data,HTTP,"Explicabo hic voluptatibus quod. Asperiores molestiae voluptatem ad officia.
Est odit explicabo. Iusto ullam quidem at magnam excepturi maiores mollitia. Quae odio fugit consequatur ad.",IoC Detected,30.62,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Mozilla/5.0 (Android 2.3.7; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,Segment C,186.190.2.53,Log Data,Alert Data,Server,164.96.0.0/16,,South America,Chile,,
957,2022-12-20 18:15:50,103.75.14.4,36.113.113.43,35562,12510,UDP,1463,Data,DNS,Fugit perferendis eligendi repellat accusamus laudantium. Animi adipisci illum vel. Facilis minus veritatis dignissimos ex suscipit et ad.,IoC Detected,29.83,Alert Triggered,Malware,Known Pattern A,Ignored,High,Opera/8.63.(X11; Linux x86_64; ckb-IQ) Presto/2.9.171 Version/10.00,Segment C,,,,Server,,36.96.0.0/11,,,Asia,China
958,2022-12-20 20:17:59,122.218.184.225,207.38.116.5,47444,25477,TCP,738,Data,HTTP,Aliquam nihil quas beatae quo dicta pariatur. Perferendis autem nulla voluptate ab veritatis tenetur.,IoC Detected,10.4,,DDoS,Known Pattern A,Blocked,High,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nn-NO) AppleWebKit/534.41.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.41.6",Segment A,110.62.183.57,,Alert Data,Firewall,122.208.0.0/12,,Asia,Japan,,
959,2022-12-20 20:18:34,123.247.68.45,1.18.71.240,19403,32878,UDP,157,Control,FTP,Repellat harum officiis sequi porro. Quis temporibus assumenda nihil. Error delectus temporibus delectus saepe iste at. Mollitia quam est dignissimos.,IoC Detected,24.04,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8243-07-21 17:51:45 Firefox/3.6.16,Segment B,,Log Data,Alert Data,Server,123.244.0.0/14,1.16.0.0/14,Asia,China,Asia,Republic of Korea
960,2022-12-22 05:19:40,61.245.27.244,13.90.95.254,29624,5944,UDP,328,Control,DNS,"Maxime consectetur unde modi.
Quidem officiis officia quasi dolores. Officiis ab possimus molestiae consequuntur at.",,18.49,,Malware,Known Pattern A,Logged,Low,Mozilla/5.0 (Windows NT 4.0; kok-IN; rv:1.9.0.20) Gecko/4549-06-08 14:34:11 Firefox/3.6.9,Segment A,139.253.64.57,,Alert Data,Firewall,61.245.0.0/17,,Asia,Japan,,
961,2022-12-22 06:40:27,22.35.150.175,222.35.247.220,26991,28317,UDP,396,Data,DNS,"Aperiam deserunt nihil. Mollitia occaecati repudiandae incidunt.
Aspernatur perspiciatis ad enim.
Reprehenderit incidunt veritatis autem expedita aut.",IoC Detected,15.73,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4647-05-01 21:54:29 Firefox/12.0,Segment A,,Log Data,,Server,,222.32.0.0/11,,,Asia,China
962,2022-12-22 14:52:15,125.14.217.52,175.180.129.66,15341,19798,TCP,261,Control,HTTP,"Expedita fuga enim natus.
Ipsam omnis eos eaque nulla. Repellendus fugiat necessitatibus reprehenderit optio quas neque. Praesentium voluptatem ipsa omnis aut.",,44.36,,Malware,Known Pattern A,Blocked,Medium,Mozilla/5.0 (Windows NT 10.0; ts-ZA; rv:1.9.0.20) Gecko/7694-05-18 22:07:53 Firefox/3.8,Segment C,37.89.149.111,,,Server,125.8.0.0/13,175.180.0.0/14,Asia,Japan,Asia,Taiwan
963,2022-12-23 02:26:13,175.228.104.9,119.253.158.72,2888,11109,UDP,271,Control,FTP,"Debitis vel sunt repellendus culpa suscipit commodi. Excepturi accusamus vel consectetur magnam. Maxime vitae consectetur voluptatum libero architecto ex.
Maiores vel iste neque eveniet.",IoC Detected,22.28,,DDoS,Known Pattern B,Blocked,High,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3 rv:6.0; wal-ET) AppleWebKit/534.38.1 (KHTML, like Gecko) Version/5.0 Safari/534.38.1",Segment C,,Log Data,Alert Data,Firewall,175.192.0.0/10,119.253.0.0/16,Asia,Republic of Korea,Asia,China
964,2022-12-23 07:57:34,41.147.96.222,132.249.223.130,46074,64054,UDP,446,Control,FTP,Itaque ut aut nobis dicta sed ex. Laborum quidem eveniet facilis corrupti sunt odit sit. Voluptatibus nam nulla.,IoC Detected,81.36,,Malware,Known Pattern A,Logged,High,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/51.0.856.0 Safari/536.1",Segment C,,,Alert Data,Firewall,41.144.0.0/13,,Africa,South Africa,,
965,2022-12-24 19:58:35,209.167.93.110,179.190.142.240,34831,12196,UDP,547,Control,DNS,"Nesciunt molestiae tenetur. Expedita eos harum dolores.
Atque cupiditate porro quos. Harum repellat iure amet. Possimus porro quisquam quidem soluta vero cumque aliquid.",IoC Detected,66.6,Alert Triggered,Malware,Known Pattern A,Ignored,High,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/54.0.876.0 Mobile/53B656 Safari/534.2",Segment A,118.52.86.155,Log Data,,Firewall,,179.128.0.0/9,,,South America,Brazil
966,2022-12-25 02:13:51,43.143.16.86,57.16.71.161,51197,25367,TCP,899,Control,HTTP,"Placeat tempora nemo est. Sequi repellat esse.
Maiores quas ipsum debitis dolore culpa. Aut est doloremque consequatur voluptate quae. Exercitationem placeat minus necessitatibus.",,62.22,,Intrusion,Known Pattern A,Logged,Medium,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/40.0.821.0 Mobile/06M998 Safari/535.1",Segment B,,Log Data,,Server,43.128.0.0/10,57.0.0.0/11,Asia,Japan,Europe,-
967,2022-12-25 04:37:49,122.36.89.231,213.136.208.97,1315,12194,ICMP,730,Data,FTP,Quo commodi labore omnis blanditiis asperiores maxime suscipit. Autem ipsum ex illum.,,4.51,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.859.0 Safari/533.2",Segment B,,Log Data,,Firewall,122.32.0.0/12,213.136.192.0/19,Asia,Republic of Korea,Asia,Saudi Arabia
968,2022-12-25 07:20:06,195.177.54.54,50.191.236.203,15067,58291,TCP,1342,Control,HTTP,Quia voluptatibus cupiditate alias sint dolor asperiores ut. Nihil eos accusantium. Quidem nesciunt quaerat tempora architecto possimus deserunt.,IoC Detected,83.86,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:4.0; nb-NO) AppleWebKit/533.40.5 (KHTML, like Gecko) Version/5.1 Safari/533.40.5",Segment B,218.15.7.144,Log Data,,Firewall,195.177.0.0/18,,Europe,Germany,,
969,2022-12-25 09:54:59,17.168.244.172,80.252.61.9,22937,59488,TCP,1477,Data,FTP,Quae quae accusantium porro ut commodi reprehenderit. Modi consequuntur repellat placeat nihil.,,45.42,,Intrusion,Known Pattern A,Blocked,Low,Mozilla/5.0 (Windows NT 6.1; lg-UG; rv:1.9.0.20) Gecko/5638-12-12 09:32:07 Firefox/3.6.13,Segment B,,,,Server,,80.252.48.0/20,,,Europe,Hungary
970,2022-12-25 14:05:49,211.13.91.163,7.70.162.130,28852,57333,UDP,881,Data,DNS,"Aspernatur quam magni.
Quo laudantium nemo soluta illo perferendis. Incidunt adipisci suscipit suscipit fugiat.",,70.68,,DDoS,Known Pattern B,Blocked,Medium,Mozilla/5.0 (Android 2.3.4; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,Segment B,18.185.200.151,,Alert Data,Firewall,211.0.0.0/12,,Asia,Japan,,
971,2022-12-25 16:18:00,186.78.173.116,131.169.236.53,7389,39326,UDP,911,Data,HTTP,"Laborum optio totam eaque error. Quisquam ipsam magnam.
Quisquam tempore velit totam corporis debitis. Dolorem corrupti exercitationem voluptatem. Perspiciatis quidem repudiandae molestiae.",,77.28,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.13.7 (KHTML, like Gecko) Version/4.1 Safari/532.13.7",Segment A,,,Alert Data,Firewall,186.78.0.0/15,131.169.0.0/16,South America,Chile,Europe,Germany
